"GRD_ID","clc_artificial","clc_agriculture","clc_forest","clc_shrub","clc_open","clc_marshes","clc_peat bogs","clc_coastal wetland","clc_rivers","clc_lakes","clc_marine waters","bio10_temp_warmQ_dC","bio12_annual_prec_mm","bio4_sd_temp"
"CRS3035RES10000mN2050000E3230000",0.759999989531934,44.0400010440499,33.6200001183897,21.5800001751632,0,0,0,0,0,0,0,21.9905605316162,581.795227050781,682.409240722656
"CRS3035RES10000mN2050000E3240000",0,30.7599996216595,38.8199994340539,27.2999998182059,3.1199999153614,0,0,0,0,0,0,21.9562244415283,579.024780273438,681.564208984375
"CRS3035RES10000mN2050000E3250000",1.28000001423061,45.4999992623925,32.4800007045269,20.5000000074506,0,0,0,0,0,0.240000011399388,0,22.1941452026367,528.830932617188,682.705993652344
"CRS3035RES10000mN2050000E3260000",0,9.05000008642674,53.6500003188848,37.3000007122755,0,0,0,0,0,0,0,21.1911087036133,614.81884765625,677.803649902344
"CRS3035RES10000mN2050000E3270000",0,20.9199992939829,35.190000757575,43.8899986445903,0,0,0,0,0,0,0,21.2197227478027,627.218627929688,675.703979492188
"CRS3035RES10000mN2050000E3280000",0,5.42999997269362,63.9500014483929,30.6199993938208,0,0,0,0,0,0,0,21.4346771240234,583.813415527344,671.845947265625
"CRS3035RES10000mN2050000E3290000",0,9.06999977305532,76.3699997216464,14.219999872148,0.340000004507601,0,0,0,0,0,0,20.8429374694824,595.975341796875,663.772705078125
"CRS3035RES10000mN2050000E3300000",0,3.80000004079193,78.7099996581673,17.4900001846253,0,0,0,0,0,0,0,20.1941089630127,590.190612792969,654.592468261719
"CRS3035RES10000mN2050000E3310000",1.46999999415129,27.849999628961,42.7799995057285,27.9000002890825,0,0,0,0,0,0,0,20.3664970397949,534.284851074219,647.850646972656
"CRS3035RES10000mN1640000E3220000",0.900000007823109,58.3699992857873,0,34.6600010991096,6.07000002637506,0,0,0,0,0,0,24.7277908325195,343.182861328125,585.890991210938
"CRS3035RES10000mN2050000E3320000",0,50.0300014391542,38.6599995195865,10.3000000119209,1.00999996066093,0,0,0,0,0,0,20.091625213623,506.145874023438,640.761840820312
"CRS3035RES10000mN2050000E3330000",0,67.9300000891089,8.06999998167156,23.9999996498227,0,0,0,0,0,0,0,20.283016204834,453.007598876953,638.217102050781
"CRS3035RES10000mN2050000E3340000",0,66.4499973878265,11.370000243187,22.1799999475479,0,0,0,0,0,0,0,20.3901119232178,464.349304199219,639.559387207031
"CRS3035RES10000mN2050000E3350000",0.689999992027879,79.2800007387996,3.1599999871105,4.21999990940094,0,6.1099998652935,0,0,0,6.53999969363213,0,20.7797012329102,481.311401367188,640.733947753906
"CRS3035RES10000mN2050000E3360000",1.63999996148049,53.7200006656349,29.9300003796816,14.4399998243898,0,0,0,0,0,0.270000007003546,0,20.857723236084,458.641021728516,638.298278808594
"CRS3035RES10000mN2050000E3370000",0.19000000320375,41.6299998993054,21.4700005948544,36.6600004956126,0,0,0,0,0,0.0500000023748726,0,20.5413970947266,454.682830810547,634.163146972656
"CRS3035RES10000mN2050000E3380000",0,41.6500002145768,40.6100004911422,17.7400000393391,0,0,0,0,0,0,0,18.8788738250732,513.309143066406,625.799255371094
"CRS3035RES10000mN2050000E3390000",0,23.7000003457069,21.7999998480081,54.50000166893,0,0,0,0,0,0,0,19.4717712402344,474.468078613281,620.155151367188
"CRS3035RES10000mN2050000E3400000",0,43.6400003731251,6.84000011533499,49.5200003497303,0,0,0,0,0,0,0,20.939525604248,440.349060058594,616.859741210938
