"GRD_ID","area_total","area_land","prop_land"
"CRS3035RES10000mN1520000E4490000",100.000030589494,29.0075580629535,0.29007549189691
"CRS3035RES10000mN1520000E4500000",100.000030589215,41.0087442955495,0.410087317513004
"CRS3035RES10000mN1520000E4740000",100.000030577779,1.41383797387236,0.0141383754155225
"CRS3035RES10000mN1520000E4750000",100.000030577107,5.4756588558436,0.0547565718154605
"CRS3035RES10000mN1520000E4760000",100.000030576409,5.19992193759567,0.0519992034764673
"CRS3035RES10000mN1520000E4770000",100.000030575714,24.1994265684261,0.241994191692809
"CRS3035RES10000mN1520000E4780000",100.000030575017,14.5802782843913,0.145802738264701
"CRS3035RES10000mN1530000E4490000",100.000030591829,9.8499716555144,0.0984996864222881
"CRS3035RES10000mN1530000E4500000",100.000030591564,3.15429603999741,0.031542950750492
"CRS3035RES10000mN1530000E4720000",100.000030581401,24.0005762435055,0.240005689037953
"CRS3035RES10000mN1530000E4730000",100.000030580778,51.1723333420579,0.511723176931653
"CRS3035RES10000mN1530000E4740000",100.000030580118,92.9683423412547,0.929683139114349
"CRS3035RES10000mN1530000E4750000",100.000030579433,94.3427726061387,0.943427437566622
"CRS3035RES10000mN1530000E4760000",100.000030578733,93.0585163896842,0.930584879335777
"CRS3035RES10000mN1530000E4770000",100.000030578049,99.2550343401523,0.992550039899083
"CRS3035RES10000mN1530000E4780000",100.000030577315,14.4460518131137,0.144460473959002
"CRS3035RES10000mN1540000E4710000",100.000030584329,8.00929780616283,0.0800929535657362
"CRS3035RES10000mN1540000E4720000",100.000030583714,94.4168109688549,0.944167820926963
"CRS3035RES10000mN1540000E4730000",100.000030583049,100.000030583049,1
"CRS3035RES10000mN1540000E4740000",100.000030582409,100.000030582409,1
"CRS3035RES10000mN1540000E4750000",100.000030581723,100.000030581723,1
"CRS3035RES10000mN1540000E4760000",100.000030581059,100.000030581059,1
"CRS3035RES10000mN1540000E4770000",100.000030580343,99.0145435643975,0.990145132854199
"CRS3035RES10000mN1540000E4780000",100.000030579632,9.58007409961236,0.0958007117006182
"CRS3035RES10000mN1550000E4700000",100.000030587228,1.22262569935727,0.0122262532539007
"CRS3035RES10000mN1550000E4710000",100.000030586599,64.7848340237367,0.647848142082655
"CRS3035RES10000mN1550000E4720000",100.000030585965,100.000030585965,1
"CRS3035RES10000mN1550000E4730000",100.000030585324,100.000030585324,1
"CRS3035RES10000mN1550000E4740000",100.000030584686,100.000030584686,1
"CRS3035RES10000mN1550000E4750000",100.000030584005,100.000030584005,1
"CRS3035RES10000mN1550000E4760000",100.000030583311,100.000030583311,1
"CRS3035RES10000mN1550000E4770000",100.000030582598,100.000030582598,1
"CRS3035RES10000mN1550000E4780000",100.000030581882,49.5833408569243,0.495833256934101
"CRS3035RES10000mN1550000E4790000",100.000030581144,0.0373793349939808,0.000373793235629559
"CRS3035RES10000mN1560000E2920000",100.000030449565,88.0055173089732,0.880054905116842
"CRS3035RES10000mN1560000E2930000",100.000030451717,38.4716138745997,0.384716021593361
"CRS3035RES10000mN1560000E4660000",100.000030591765,4.37226969799042,0.0437226836043637
"CRS3035RES10000mN1560000E4670000",100.000030591229,18.0068807004976,0.180068751919731
"CRS3035RES10000mN1560000E4680000",100.000030590626,1.23280085160543,0.0123280047448404
"CRS3035RES10000mN1560000E4690000",100.000030590061,18.5683360514826,0.185683303714189
"CRS3035RES10000mN1560000E4700000",100.000030589473,73.3067484267963,0.733067260026553
"CRS3035RES10000mN1560000E4710000",100.000030588857,100.000030588857,1
"CRS3035RES10000mN1560000E4720000",100.000030588242,100.000030588242,1
"CRS3035RES10000mN1560000E4730000",100.000030587606,100.000030587606,1
"CRS3035RES10000mN1560000E4740000",100.000030586919,100.000030586919,1
"CRS3035RES10000mN1560000E4750000",100.000030586264,100.000030586264,1
"CRS3035RES10000mN1560000E4760000",100.000030585553,100.000030585553,1
"CRS3035RES10000mN1560000E4770000",100.000030584864,100.000030584864,1
"CRS3035RES10000mN1560000E4780000",100.00003058416,100.00003058416,1
"CRS3035RES10000mN1560000E4790000",100.000030583416,52.870534985587,0.528705188159763
"CRS3035RES10000mN1570000E4640000",100.000030595056,5.23429599595833,0.0523429439452301
"CRS3035RES10000mN1570000E4650000",100.000030594526,56.749257847038,0.567492404848771
"CRS3035RES10000mN1570000E4660000",100.000030594017,88.5860076142242,0.885859805122144
"CRS3035RES10000mN1570000E4670000",100.000030593456,100.000030593456,1
"CRS3035RES10000mN1570000E4680000",100.00003059291,98.8440577205048,0.988440274812401
"CRS3035RES10000mN1570000E4690000",100.000030592329,99.9960474524148,0.999960168613047
"CRS3035RES10000mN1570000E4700000",100.000030591721,100.000030591721,1
"CRS3035RES10000mN1570000E4710000",100.000030591139,100.000030591139,1
"CRS3035RES10000mN1570000E4720000",100.000030590485,100.000030590485,1
"CRS3035RES10000mN1570000E4730000",100.000030589796,100.000030589796,1
"CRS3035RES10000mN1570000E4740000",100.000030589173,100.000030589173,1
"CRS3035RES10000mN1570000E4750000",100.0000305885,100.0000305885,1
"CRS3035RES10000mN1570000E4760000",100.000030587823,100.000030587823,1
"CRS3035RES10000mN1570000E4770000",100.000030587129,100.000030587129,1
"CRS3035RES10000mN1570000E4780000",100.000030586367,98.316022646042,0.983159925747516
