"GRD_ID","frac_1","frac_2","frac_3","frac_4","frac_5","frac_6","frac_7","frac_8","frac_9","frac_10","frac_11","frac_12","frac_13","frac_14","frac_15","frac_16","frac_17","frac_18","frac_19","frac_20","frac_21","frac_22","frac_23","frac_24","frac_25","frac_26","frac_27","frac_28","frac_29","frac_30","frac_31","frac_32","frac_33","frac_34","frac_35","frac_36","frac_37","frac_38","frac_39","frac_40","frac_41","frac_42","frac_43"
"CRS3035RES10000mN3970000E4080000",0,0.0168999992311001,0,0,0,0,0,0,0,0.00170000002253801,0.00289999996311963,0.0447000004351139,0,0,0,0,0,0.153899997472763,0,0.0355000011622906,0.273299992084503,0,0.0504000000655651,0.00380000006407499,0,0,0.203899994492531,0,0,0,0,0.140799999237061,0,0,0,0,0,0,0,0,0.0722000002861023,0,0
"CRS3035RES10000mN3970000E4090000",0,0.00649074278771877,0,0,0,0,0,0,0,0,0,0.00478825299069285,0,0,0,0,0,0.0695892721414566,0,0.00329857412725687,0.0821451395750046,0,0.175888493657112,0.00893807224929333,0,0,0.326452434062958,0,0,0,0,0.249946802854538,0,0,0,0.0200042556971312,0,0,0,0,0.052457969635725,0,0
"CRS3035RES10000mN3970000E4100000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359788350760937,0,0.0225396826863289,0.0612698420882225,0,0.2433862388134,0.0204232800751925,0.0042328042909503,0,0.187089949846268,0,0,0,0.011428571306169,0.404867738485336,0,0,0,0.0175661370158195,0,0,0,0,0.0235978830605745,0,0
"CRS3035RES10000mN3970000E4110000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0059000002220273,0,0.00389999989420176,0.033500000834465,0,0.059799998998642,0,0,0,0.452800005674362,0,0,0,0.0245999991893768,0.373199999332428,0,0,0,0,0,0,0,0,0.0463000014424324,0,0
"CRS3035RES10000mN3970000E4120000",0,0,0,0,0,0,0,0,0,0,0.00650000013411045,0,0,0,0,0,0,0,0,0,0,0,0.00310000008903444,0,0,0,0.349599987268448,0,0,0,0.0166999995708466,0.540199995040894,0,0,0,0.00400000018998981,0,0,0,0,0.0798999965190887,0,0
"CRS3035RES10000mN3970000E4130000",0,0,0,0,0,0,0,0,0,0,0,0.00719999987632036,0,0,0,0,0,0,0,0,0.0392000004649162,0,0.128000006079674,0.0193000007420778,0.0593000017106533,0,0.517000019550323,0,0,0,0,0.194700002670288,0,0,0,0,0,0,0,0,0.035300001502037,0,0
"CRS3035RES10000mN3970000E4140000",0,0,0,0,0,0,0,0,0,0,0.00779999978840351,0,0,0,0,0,0,0,0,0,0.000600000028498471,0,0.0421999990940094,0.00510000018402934,0.00870000012218952,0,0.625999987125397,0,0,0,0,0.226600006222725,0,0,0,0,0,0,0,0,0.0829999968409538,0,0
"CRS3035RES10000mN3970000E4150000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310000008903444,0,0,0,0.484400004148483,0,0,0,0,0.39190000295639,0,0,0,0,0,0,0,0,0.120600000023842,0,0
"CRS3035RES10000mN3970000E4160000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582999996840954,0,0,0,0.636500000953674,0,0,0,0,0.215499997138977,0,0,0,0,0,0,0,0,0.089699998497963,0,0
"CRS3035RES10000mN3970000E4170000",0,0,0,0,0,0,0,0,0,0,0.0306000001728535,0,0,0,0,0,0,0,0,0,0,0,0.125100001692772,0.0542000010609627,0.0491999983787537,0,0.517799973487854,0,0,0,0,0.109300002455711,0,0,0,0.0287999995052814,0,0,0,0,0.0850000008940697,0,0
"CRS3035RES10000mN3970000E4180000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340000004507601,0,0.0756999999284744,0.350899994373322,0.0131999999284744,0,0.296000003814697,0,0,0,0,0.142199993133545,0,0,0,0.0710999965667725,0,0,0,0,0.0474999994039536,0,0
"CRS3035RES10000mN3970000E4190000",0,0,0,0,0,0,0,0,0,0,0,0.0281000006943941,0,0,0,0,0,0,0,0,0,0,0.0115000000223517,0.5692999958992,0.0318000018596649,0,0.154599994421005,0,0.0328000001609325,0,0,0.0549999997019768,0,0,0,0.035300001502037,0,0,0,0,0.0816000029444695,0,0
"CRS3035RES10000mN3970000E4200000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0272000003606081,0.375600010156631,0.00920000020414591,0,0.306300014257431,0,0.000699999975040555,0,0,0.253800004720688,0,0,0,0.00630000000819564,0,0,0,0,0.0208999998867512,0,0
"CRS3035RES10000mN3970000E4210000",0,0,0,0,0,0,0,0,0,0,0.000600000028498471,0.00439999997615814,0,0,0,0,0,0,0,0,0.00579999992623925,0,0.0333999991416931,0.513100028038025,0.0175999999046326,0,0.179499998688698,0,0.00930000003427267,0,0,0.186499997973442,0,0,0,0.0126000000163913,0,0,0,0,0.0372000001370907,0,0
"CRS3035RES10000mN3970000E4220000",0,0,0,0,0,0,0,0,0,0,0,0.00270000007003546,0,0,0,0,0,0,0,0,0.023199999704957,0,0.000699999975040555,0.77810001373291,0,0,0.031199999153614,0,0.0383000001311302,0,0,0.0685999989509583,0,0,0,0.0102000003680587,0,0,0,0,0.0469999983906746,0,0
"CRS3035RES10000mN3970000E4230000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00540000014007092,0,0,0.939599990844727,0,0,0.0216000005602837,0,0.00430000014603138,0,0,0.0100999996066093,0,0,0,0.0111999996006489,0,0,0,0,0.00779999978840351,0,0
"CRS3035RES10000mN3970000E4240000",0,0,0,0,0,0,0,0,0,0,0.00789999961853027,0,0,0,0,0,0,0,0,0,0.00860000029206276,0,0,0.922900021076202,0,0,0,0,0.00899999961256981,0,0,0.00540000014007092,0,0,0,0.015599999576807,0,0,0,0,0.0306000001728535,0,0
"CRS3035RES10000mN3970000E4250000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529999984428287,0,0.00570000009611249,0.891700029373169,0,0,0,0,0.02280000038445,0,0,0.0207000002264977,0,0,0,0.0267999991774559,0,0,0,0,0.0270000007003546,0,0
"CRS3035RES10000mN3970000E4260000",0,0,0,0.000199999994947575,0,0,0.00039999998989515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952999964356422,0,0.0171000007539988,0.738399982452393,0.0646999999880791,0,0,0,0.0606000013649464,0,0,0,0,0,0,0.00779999978840351,0,0,0,0,0.0154999997466803,0,0
"CRS3035RES10000mN3970000E4270000",0,0.00311057595536113,0.00602046959102154,0.00451535219326615,0,0,0,0,0,0,0.00501705799251795,0,0,0,0,0,0,0,0,0,0.0215733498334885,0,0.0175597034394741,0.832831621170044,0.0231788083910942,0,0,0,0.0603050366044044,0,0,0,0,0,0,0.00742524582892656,0,0,0,0,0.018462773412466,0,0
"CRS3035RES10000mN3970000E4280000",0,0.0989925563335419,0,0,0,0,0.00949043687433004,0,0,0,0.0216089934110641,0,0,0,0,0,0,0,0,0,0.0240911077708006,0,0.113739229738712,0.609870076179504,0.0915462076663971,0,0.0141626512631774,0,0.00817637611180544,0,0,0,0,0,0,0,0,0,0,0,0.00832238327711821,0,0
"CRS3035RES10000mN3970000E4290000",0,0,0,0,0,0,0,0,0,0,0.010454099625349,0,0,0,0,0,0,0,0,0,0.0431231632828712,0,0.336491346359253,0.530218899250031,0.0581509321928024,0,0.0133943157270551,0,0,0,0,0.00816726591438055,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES10000mN3970000E4380000",0,0.0077014216221869,0,0,0,0,0,0,0,0,0.0171800944954157,0.0156990513205528,0,0,0,0,0,0.0195497628301382,0,0.0302132703363895,0.0213270150125027,0,0.00059241708368063,0.656398117542267,0.0482819899916649,0,0.0130331749096513,0,0,0,0.0773104280233383,0.0927132666110992,0,0,0,0,0,0,0,0,0,0,0
"CRS3035RES10000mN3970000E4390000",0,0.00413880916312337,0,0,0,0,0,0,0,0,0,0.218507900834084,0,0,0,0,0,0.0199511833488941,0,0.0126286745071411,0.0201634299010038,0,0,0.673352420330048,0.0232410058379173,0,0,0,0.00201634294353426,0,0.00244083628058434,0.0198450591415167,0,0,0,0.00371431605890393,0,0,0,0,0,0,0
