"year","cellcode","temp_mean"
"2005","50kmE290N210",13.1255889892578
"2005","50kmE295N210",12.3514038085938
"2005","50kmE300N210",12.4386739095052
"2005","50kmE305N210",12.9566106160482
"2005","50kmE310N210",12.6206985473633
"2005","50kmE315N210",11.073019917806
"2005","50kmE320N210",10.9761800130208
"2005","50kmE325N210",11.6518900553386
"2005","50kmE330N210",11.6948308308919
"2005","50kmE335N210",14.2064198811849
"2005","50kmE340N210",15.3113647460938
"2005","50kmE345N210",15.3496643066406
"2005","50kmE350N210",15.1949478149414
"2005","50kmE355N210",14.1949630737305
"2005","50kmE360N210",12.7362813313802
"2005","50kmE365N210",11.8913309733073
"2005","50kmE370N210",14.3435531616211
"2005","50kmE375N210",15.689345296224
"2005","50kmE420N210",11.7493835449219
"2005","50kmE425N210",14.2920293172201
"2005","50kmE440N210",16.4903249104818
"2005","50kmE445N210",15.0273452758789
"2005","50kmE450N210",14.0862950642904
"2005","50kmE455N210",10.4534673055013
"2005","50kmE460N210",9.52332967122396
"2005","50kmE465N210",11.8566477457683
"2005","50kmE470N210",15.76064453125
"2005","50kmE475N210",16.4824310302735
"2005","50kmE480N210",16.4599014282227
"2005","50kmE270N215",15.2505559285482
"2005","50kmE275N215",14.7035817464193
"2005","50kmE280N215",12.5818547566732
"2005","50kmE285N215",13.5495290120443
"2005","50kmE290N215",13.5509480794271
"2005","50kmE295N215",12.7567103068034
"2005","50kmE300N215",12.9900044759115
"2005","50kmE305N215",13.0484558105469
"2005","50kmE310N215",12.6203475952149
"2005","50kmE315N215",12.2439590454102
"2005","50kmE320N215",11.2026229858399
"2005","50kmE325N215",9.50564982096358
"2005","50kmE330N215",11.1718612670899
"2005","50kmE335N215",14.5486338297526
"2005","50kmE340N215",14.0604212443034
"2005","50kmE345N215",12.8611567179362
"2005","50kmE350N215",12.3244415283203
"2005","50kmE355N215",9.6878601074219
"2005","50kmE360N215",7.15623626708987
"2005","50kmE365N215",7.04768524169924
"2005","50kmE370N215",12.8020950317383
"2005","50kmE375N215",15.2847915649414
"2005","50kmE420N215",15.8415415445964
"2005","50kmE425N215",15.3901967366536
"2005","50kmE430N215",16.5038670857747
"2005","50kmE435N215",16.2349843343099
"2005","50kmE440N215",14.7022160847982
"2005","50kmE445N215",12.8603302001953
"2005","50kmE450N215",12.9106155395508
"2005","50kmE455N215",8.94747060139974
"2005","50kmE460N215",11.0118804931641
"2005","50kmE465N215",15.8089716593425
"2005","50kmE275N220",14.7974665323894
"2005","50kmE280N220",12.6602289835612
"2005","50kmE285N220",12.6924301147461
"2005","50kmE290N220",12.6817972819011
"2005","50kmE295N220",12.296523030599
"2005","50kmE300N220",12.9301010131836
"2005","50kmE305N220",12.7601206461589
"2005","50kmE310N220",12.3427673339844
"2005","50kmE315N220",11.6741729736328
"2005","50kmE320N220",9.57009531656905
"2005","50kmE325N220",10.4331883748372
"2005","50kmE330N220",12.853153483073
"2005","50kmE335N220",13.1438766479492
"2005","50kmE340N220",11.4323338826497
"2005","50kmE345N220",7.4103942871094
"2005","50kmE350N220",4.99484659830733
"2005","50kmE355N220",4.7191050211589
"2005","50kmE360N220",6.19726206461593
"2005","50kmE365N220",8.81843973795577
"2005","50kmE370N220",13.4392155965169
"2005","50kmE375N220",15.1451024373372
"2005","50kmE390N220",15.2870498657227
"2005","50kmE395N220",15.2141967773438
"2005","50kmE400N220",15.9055521647136
"2005","50kmE405N220",16.2186447143555
"2005","50kmE425N220",16.4238474527995
"2005","50kmE435N220",14.8404861450196
"2005","50kmE440N220",13.28443552653
"2005","50kmE445N220",12.666027323405
"2005","50kmE450N220",12.4692703247071
"2005","50kmE455N220",10.429345703125
"2005","50kmE460N220",14.3908452351888
"2005","50kmE275N225",14.0430465698242
"2005","50kmE280N225",11.6741043090821
"2005","50kmE285N225",11.2274719238281
"2005","50kmE290N225",9.67906087239584
"2005","50kmE295N225",10.0277826944987
"2005","50kmE300N225",12.3074406941732
"2005","50kmE305N225",12.0687830607097
"2005","50kmE310N225",11.1090459187826
"2005","50kmE315N225",10.4467508951823
"2005","50kmE320N225",10.5257405598958
"2005","50kmE325N225",11.08828125
"2005","50kmE330N225",10.7756261189779
"2005","50kmE335N225",10.967795308431
"2005","50kmE340N225",9.53313090006515
"2005","50kmE345N225",9.16351216634115
"2005","50kmE350N225",10.2217854817708
"2005","50kmE355N225",11.9714879353841
"2005","50kmE360N225",12.5797643025716
"2005","50kmE365N225",12.4010965983073
"2005","50kmE370N225",12.5749603271485
"2005","50kmE375N225",14.3102279663086
"2005","50kmE380N225",14.8764205932617
"2005","50kmE385N225",15.0857508341472
"2005","50kmE390N225",14.797141011556
"2005","50kmE395N225",13.0762929280599
"2005","50kmE400N225",13.3853698730469
"2005","50kmE405N225",14.6894190470378
"2005","50kmE410N225",16.1293273925781
"2005","50kmE430N225",16.0254989624024
"2005","50kmE435N225",13.958024597168
"2005","50kmE440N225",12.7222229003906
"2005","50kmE445N225",11.0775695800781
"2005","50kmE450N225",11.2145172119141
"2005","50kmE455N225",13.5808069864909
"2005","50kmE460N225",15.4425318400066
"2005","50kmE275N230",14.3766469319661
"2005","50kmE280N230",12.3633158365886
"2005","50kmE285N230",12.005029296875
"2005","50kmE290N230",10.9143870035808
"2005","50kmE295N230",10.2721165974935
"2005","50kmE300N230",8.96498514811202
"2005","50kmE305N230",8.8281239827474
"2005","50kmE310N230",8.04266510009768
"2005","50kmE315N230",10.0130376180013
"2005","50kmE320N230",11.1813217163086
"2005","50kmE325N230",12.8924474080404
"2005","50kmE330N230",13.5941889444987
"2005","50kmE335N230",13.5901606241862
"2005","50kmE340N230",13.4381576538086
"2005","50kmE345N230",13.1452194213867
"2005","50kmE350N230",12.9713862101237
"2005","50kmE355N230",13.006857808431
"2005","50kmE360N230",13.1969645182292
"2005","50kmE365N230",12.8605539957683
"2005","50kmE370N230",10.5567006429036
"2005","50kmE375N230",11.028955078125
"2005","50kmE380N230",13.3298126220703
"2005","50kmE385N230",14.6605951944987
"2005","50kmE390N230",13.8249272664388
"2005","50kmE395N230",11.3224502563477
"2005","50kmE400N230",9.47798817952474
"2005","50kmE405N230",7.51931406656905
"2005","50kmE410N230",8.21522928873702
"2005","50kmE415N230",14.012223815918
"2005","50kmE425N230",15.9083419799805
"2005","50kmE430N230",13.7941172281901
"2005","50kmE435N230",10.4423487345378
"2005","50kmE440N230",11.4043365478516
"2005","50kmE445N230",11.3468388875326
"2005","50kmE450N230",13.7695734659831
"2005","50kmE455N230",15.3521031697591
"2005","50kmE275N235",14.3476043701172
"2005","50kmE280N235",12.9204447428386
"2005","50kmE285N235",11.7835759480794
"2005","50kmE290N235",11.4005243937175
"2005","50kmE295N235",9.77998758951827
"2005","50kmE300N235",10.1547765096029
"2005","50kmE305N235",11.7158676147461
"2005","50kmE310N235",12.9087005615235
"2005","50kmE315N235",14.560688273112
"2005","50kmE320N235",14.7847050984701
"2005","50kmE325N235",14.9126831054688
"2005","50kmE335N235",14.8160924275716
"2005","50kmE340N235",14.0457931518555
"2005","50kmE345N235",13.6052261352539
"2005","50kmE350N235",13.2997477213542
"2005","50kmE355N235",13.2422678629558
"2005","50kmE360N235",13.1581690470378
"2005","50kmE365N235",12.2336059570313
"2005","50kmE370N235",10.4292007446289
"2005","50kmE375N235",9.4346913655599
"2005","50kmE380N235",9.86992289225265
"2005","50kmE385N235",13.6600306193034
"2005","50kmE390N235",12.3219314575196
"2005","50kmE395N235",9.09649047851565
"2005","50kmE400N235",6.55370229085287
"2005","50kmE405N235",1.54679005940756
"2005","50kmE410N235",10.3246754964193
"2005","50kmE415N235",11.5955800374349
"2005","50kmE420N235",12.9219121297201
"2005","50kmE425N235",10.4108088175456
"2005","50kmE430N235",9.97673695882162
"2005","50kmE435N235",11.5827041625977
"2005","50kmE440N235",13.3279790242513
"2005","50kmE445N235",14.2295827229818
"2005","50kmE450N235",14.8937749226888
"2005","50kmE275N240",14.2701049804688
"2005","50kmE280N240",13.6537109375
"2005","50kmE285N240",12.8281901041667
"2005","50kmE290N240",12.5581375122071
"2005","50kmE295N240",13.4686650594076
"2005","50kmE300N240",14.0642155965169
"2005","50kmE305N240",14.6586090087891
"2005","50kmE340N240",14.2344706217448
"2005","50kmE345N240",13.6078430175781
"2005","50kmE350N240",13.383561706543
"2005","50kmE355N240",13.1356521606446
"2005","50kmE360N240",12.6095316569011
"2005","50kmE365N240",11.8324473063151
"2005","50kmE370N240",10.5064229329427
"2005","50kmE375N240",7.82432708740237
"2005","50kmE380N240",7.25366617838546
"2005","50kmE385N240",9.79305165608724
"2005","50kmE390N240",11.6497131347656
"2005","50kmE395N240",7.01261800130209
"2005","50kmE400N240",0.957447306315146
"2005","50kmE405N240",2.02328389485677
"2005","50kmE410N240",12.0917984008789
"2005","50kmE415N240",12.8544962565105
"2005","50kmE420N240",13.3296447753906
"2005","50kmE425N240",12.1989786783855
"2005","50kmE430N240",13.4148473103841
"2005","50kmE435N240",13.7732660929362
"2005","50kmE440N240",14.0334767659505
"2005","50kmE445N240",14.2248728434245
"2005","50kmE450N240",14.8009251912435
"2005","50kmE285N245",14.5670511881511
"2005","50kmE290N245",14.6971094767253
"2005","50kmE340N245",14.1099487304688
"2005","50kmE345N245",13.5974517822266
"2005","50kmE350N245",13.3749379475911
"2005","50kmE355N245",12.9642247517904
"2005","50kmE360N245",12.5451751708985
"2005","50kmE365N245",11.5075673421224
"2005","50kmE370N245",8.98454182942709
"2005","50kmE375N245",7.68280436197921
"2005","50kmE380N245",8.87772521972659
"2005","50kmE385N245",8.86137288411459
"2005","50kmE390N245",11.6381927490235
"2005","50kmE395N245",9.43086903889974
"2005","50kmE400N245",3.8278518676758
"2005","50kmE405N245",-0.579588317871071
"2005","50kmE410N245",6.46239878336593
"2005","50kmE415N245",12.8339375813802
"2005","50kmE420N245",13.6460942586263
"2005","50kmE425N245",13.5967702229818
"2005","50kmE430N245",13.4031387329102
"2005","50kmE435N245",13.5341684977214
"2005","50kmE440N245",13.1701471964519
"2005","50kmE445N245",13.6933685302735
"2005","50kmE450N245",14.3143274943034
"2005","50kmE460N245",12.3964553833008
"2005","50kmE465N245",10.7096216837566
"2005","50kmE470N245",8.96633300781252
"2005","50kmE340N250",13.9434066772461
"2005","50kmE345N250",13.5560241699219
"2005","50kmE350N250",12.9222910563151
"2005","50kmE355N250",12.4704783121745
"2005","50kmE360N250",11.6714187622071
"2005","50kmE365N250",10.3343978881836
"2005","50kmE370N250",8.98063049316409
"2005","50kmE375N250",8.52702484130862
"2005","50kmE380N250",8.85197092692061
"2005","50kmE385N250",10.5126129150391
"2005","50kmE390N250",11.8830505371094
"2005","50kmE395N250",11.116716003418
"2005","50kmE400N250",7.62569580078127
"2005","50kmE405N250",0.597172037760458
"2005","50kmE410N250",0.201392110188806
"2005","50kmE415N250",5.2722157796224
"2005","50kmE420N250",12.1459899902344
"2005","50kmE425N250",10.4142242431641
"2005","50kmE430N250",7.65638122558596
"2005","50kmE435N250",8.32795613606771
"2005","50kmE440N250",8.63898620605471
"2005","50kmE445N250",11.4722763061524
"2005","50kmE450N250",13.2946767171224
"2005","50kmE455N250",13.7644897460938
"2005","50kmE460N250",10.6855127970378
"2005","50kmE465N250",8.3394663492839
"2005","50kmE470N250",9.68276875813802
"2005","50kmE475N250",10.629894510905
"2005","50kmE340N255",13.6941950480144
"2005","50kmE345N255",13.3318394978841
"2005","50kmE350N255",12.8009480794271
"2005","50kmE355N255",12.3121175130208
"2005","50kmE360N255",11.4617986043294
"2005","50kmE365N255",10.3650197347005
"2005","50kmE370N255",9.75322875976565
"2005","50kmE375N255",9.96047871907552
"2005","50kmE380N255",10.3566782633464
"2005","50kmE385N255",10.6995610555013
"2005","50kmE390N255",11.8205098470052
"2005","50kmE395N255",10.2826909383138
"2005","50kmE400N255",9.24197285970052
"2005","50kmE405N255",5.2150868733724
"2005","50kmE410N255",0.538649495442712
"2005","50kmE415N255",0.519301350911462
"2005","50kmE420N255",5.19331258138021
"2005","50kmE425N255",3.77618560791018
"2005","50kmE430N255",1.40699412027999
"2005","50kmE435N255",0.512681579589866
"2005","50kmE440N255",6.82060139973959
"2005","50kmE445N255",4.63073374430343
"2005","50kmE450N255",7.54011942545577
"2005","50kmE455N255",9.60504302978518
"2005","50kmE460N255",7.13641001383468
"2005","50kmE465N255",8.66492614746096
"2005","50kmE470N255",9.51088867187502
"2005","50kmE475N255",10.0285990397136
"2005","50kmE340N260",13.4317845662435
"2005","50kmE345N260",13.1194142659505
"2005","50kmE350N260",12.5564997355144
"2005","50kmE355N260",12.2149215698242
"2005","50kmE360N260",12.0726918538411
"2005","50kmE365N260",11.3984873453776
"2005","50kmE370N260",11.0653625488281
"2005","50kmE375N260",11.1988871256511
"2005","50kmE380N260",11.465224202474
"2005","50kmE385N260",11.2099395751953
"2005","50kmE390N260",11.8038091023763
"2005","50kmE395N260",11.3082722981771
"2005","50kmE400N260",7.85684865315756
"2005","50kmE405N260",9.15142211914065
"2005","50kmE410N260",5.75959676106771
"2005","50kmE415N260",2.04579060872396
"2005","50kmE420N260",0.0629796346028684
"2005","50kmE425N260",1.58793284098311
"2005","50kmE430N260",-1.13703002929685
"2005","50kmE435N260",-0.770475769042946
"2005","50kmE440N260",3.59103291829427
"2005","50kmE445N260",1.65101521809896
"2005","50kmE450N260",2.5264551798503
"2005","50kmE455N260",4.90413309733077
"2005","50kmE460N260",6.46024220784506
"2005","50kmE465N260",7.72753550211593
"2005","50kmE470N260",7.66796518961593
"2005","50kmE475N260",9.99649454752608
"2005","50kmE480N260",10.2175486246745
"2005","50kmE340N265",12.9766708374024
"2005","50kmE345N265",12.4773447672526
"2005","50kmE350N265",11.9524983723958
"2005","50kmE355N265",12.3008921305339
"2005","50kmE360N265",12.3210286458333
"2005","50kmE365N265",12.0754714965821
"2005","50kmE370N265",11.8599232991536
"2005","50kmE375N265",11.6387140909831
"2005","50kmE380N265",11.3525278727214
"2005","50kmE385N265",10.2533355712891
"2005","50kmE390N265",10.9391596476237
"2005","50kmE395N265",11.7819000244141
"2005","50kmE400N265",10.0734141031901
"2005","50kmE405N265",7.98335673014327
"2005","50kmE410N265",8.81911112467452
"2005","50kmE415N265",8.89309336344405
"2005","50kmE420N265",7.64875437418624
"2005","50kmE425N265",5.61651763916018
"2005","50kmE430N265",2.17867431640627
"2005","50kmE435N265",1.50158843994143
"2005","50kmE440N265",1.79706980387374
"2005","50kmE445N265",0.792909240722679
"2005","50kmE450N265",0.85761413574221
"2005","50kmE455N265",1.57930399576827
"2005","50kmE460N265",2.70549672444662
"2005","50kmE465N265",5.03451436360677
"2005","50kmE470N265",7.63380330403646
"2005","50kmE475N265",9.24863077799483
"2005","50kmE480N265",9.87946726481124
"2005","50kmE340N270",12.6417861938477
"2005","50kmE345N270",12.1559183756511
"2005","50kmE350N270",12.1304260253906
"2005","50kmE355N270",12.4496678670247
"2005","50kmE360N270",12.2859842936198
"2005","50kmE365N270",12.1201161702474
"2005","50kmE370N270",11.905783589681
"2005","50kmE375N270",11.3396392822266
"2005","50kmE380N270",11.1516688028972
"2005","50kmE385N270",10.6452067057292
"2005","50kmE390N270",10.1582300821941
"2005","50kmE395N270",11.0075597127279
"2005","50kmE400N270",10.9794809977214
"2005","50kmE405N270",10.1481923421224
"2005","50kmE410N270",10.0611460367839
"2005","50kmE415N270",8.60236002604171
"2005","50kmE420N270",9.38013610839846
"2005","50kmE425N270",9.55845286051436
"2005","50kmE430N270",7.34691518147787
"2005","50kmE435N270",5.78575795491537
"2005","50kmE440N270",6.03702952067061
"2005","50kmE445N270",6.25653991699221
"2005","50kmE450N270",5.24125823974612
"2005","50kmE455N270",4.85064595540365
"2005","50kmE460N270",4.03937174479171
"2005","50kmE465N270",4.28653615315756
"2005","50kmE470N270",5.2485010782878
"2005","50kmE475N270",7.20705820719405
"2005","50kmE480N270",9.77899068196615
"2005","50kmE335N275",12.8002207438151
"2005","50kmE340N275",12.3193908691406
"2005","50kmE345N275",12.1028152465821
"2005","50kmE350N275",12.2104685465495
"2005","50kmE355N275",12.146496073405
"2005","50kmE360N275",11.8360026041667
"2005","50kmE365N275",11.8442881266276
"2005","50kmE370N275",11.8150751749675
"2005","50kmE375N275",11.6134811401367
"2005","50kmE380N275",11.3137654622396
"2005","50kmE385N275",11.135753885905
"2005","50kmE390N275",10.6419082641602
"2005","50kmE395N275",10.0922459920247
"2005","50kmE400N275",10.2360727945964
"2005","50kmE405N275",8.6968704223633
"2005","50kmE410N275",10.0326400756836
"2005","50kmE415N275",8.35810496012374
"2005","50kmE420N275",7.59466959635421
