"cellcode","bio1","bio10","bio12","bio15","bio4"
"50kmE375N265",11.5256681442261,19.302152633667,832.833374023438,12.3380298614502,586.636596679688
"50kmE380N265",11.2871341705322,19.1426849365234,964.437255859375,11.7235918045044,593.958801269531
"50kmE385N265",10.217604637146,18.111852645874,1111.818359375,13.6720609664917,597.601257324219
"50kmE390N265",10.7940664291382,18.9678573608398,866.561401367188,13.8585815429688,620.813903808594
"50kmE395N265",11.5910634994507,19.898401260376,1013.61065673828,14.5534801483154,633.398742675781
"50kmE400N265",10.1247186660767,18.118200302124,1479.27233886719,10.3189830780029,611.923217773438
"50kmE405N265",8.13975524902344,16.0597724914551,1499.67834472656,9.93018054962158,608.520690917969
"50kmE410N265",8.94342422485352,17.1329822540283,1318.33666992188,13.6738061904907,629.022583007812
"50kmE415N265",9.12765502929688,17.302942276001,1404.91162109375,19.8163642883301,630.178833007812
"50kmE420N265",7.93523836135864,16.2613716125488,1822.40270996094,24.2072486877441,647.217712402344
"50kmE425N265",5.79684638977051,14.309006690979,1798.09497070312,25.108362197876,673.58349609375
"50kmE430N265",2.20436882972717,10.8984231948853,2027.58911132812,26.8351955413818,688.109497070312
"50kmE435N265",1.45564258098602,10.2432308197021,1410.54211425781,35.4136352539062,697.03662109375
"50kmE440N265",1.77121770381927,10.5186138153076,1419.93005371094,39.487476348877,689.715759277344
"50kmE445N265",0.836384952068329,9.61170673370361,1515.47058105469,41.5164794921875,687.942749023438
"50kmE450N265",1.03221440315247,9.83579444885254,1646.72424316406,35.6109580993652,688.803649902344
"50kmE455N265",1.84135675430298,10.7759485244751,1553.82409667969,37.4582328796387,698.388793945312
"50kmE460N265",2.84697651863098,11.8277463912964,1310.28930664062,44.1746368408203,705.1689453125
"50kmE465N265",5.27395963668823,14.257963180542,1013.28515625,49.3363418579102,710.998901367188
"50kmE470N265",8.07592105865479,17.3489761352539,939.3076171875,46.2285270690918,738.258972167969
"50kmE475N265",9.80049228668213,19.314395904541,819.914672851562,42.1397895812988,757.281494140625
"50kmE480N265",10.5581007003784,20.142219543457,727.832214355469,35.3217506408691,758.662353515625
"50kmE340N270",12.433892250061,18.590799331665,833.336486816406,28.827091217041,472.636199951172
"50kmE345N270",11.8705158233643,18.5080738067627,851.636108398438,26.0095882415771,502.172302246094
"50kmE350N270",11.7660570144653,18.682638168335,740.633850097656,21.2661209106445,522.162719726562
"50kmE355N270",12.0192213058472,19.1593265533447,677.345458984375,17.0534439086914,539.225891113281
"50kmE360N270",11.8733406066895,19.2003192901611,714.906311035156,16.520679473877,553.2021484375
