"year","cellcode","temp_mean"
"1990","50kmE335N170",18.4741887410482
"1990","50kmE475N170",18.663222249349
"1990","50kmE480N170",17.5483159383138
"1990","50kmE485N170",15.8961654663086
"1990","50kmE260N175",17.192041015625
"1990","50kmE265N175",16.8405420939128
"1990","50kmE270N175",16.3768046061198
"1990","50kmE275N175",17.649680074056
"1990","50kmE280N175",18.0173049926758
"1990","50kmE285N175",17.6579350789388
"1990","50kmE290N175",17.9706385294597
"1990","50kmE295N175",18.1114568074544
"1990","50kmE300N175",17.9430862426758
"1990","50kmE305N175",17.9238652547201
"1990","50kmE310N175",17.6103861490886
"1990","50kmE315N175",15.6149459838867
"1990","50kmE320N175",12.3107365926107
"1990","50kmE325N175",14.5902801513672
"1990","50kmE330N175",16.360986328125
"1990","50kmE335N175",16.1163599650066
"1990","50kmE340N175",16.9361256917318
"1990","50kmE345N175",18.5276479085286
"1990","50kmE355N175",18.8591654459636
"1990","50kmE415N175",17.6103200276693
"1990","50kmE420N175",17.1438028971355
"1990","50kmE425N175",17.9323389689128
"1990","50kmE480N175",18.2825358072917
"1990","50kmE485N175",15.8614771525066
"1990","50kmE490N175",18.0091466267904
"1990","50kmE265N180",16.6517069498698
"1990","50kmE270N180",16.4490931193034
"1990","50kmE275N180",17.0586359659831
"1990","50kmE280N180",16.771371459961
"1990","50kmE285N180",15.8933705647786
"1990","50kmE290N180",16.1007858276367
"1990","50kmE295N180",16.3481180826823
"1990","50kmE300N180",16.0957580566406
"1990","50kmE305N180",15.6946222941081
"1990","50kmE310N180",15.6965932210286
"1990","50kmE315N180",15.0274571736654
"1990","50kmE320N180",13.4824208577474
"1990","50kmE325N180",13.9522720336914
"1990","50kmE330N180",14.0481913248698
"1990","50kmE335N180",14.8173894246419
"1990","50kmE340N180",16.9647867838542
"1990","50kmE345N180",18.4067042032878
"1990","50kmE355N180",18.7370162963867
"1990","50kmE365N180",18.5632644653321
"1990","50kmE370N180",18.3160949707031
"1990","50kmE415N180",17.0265213012696
"1990","50kmE420N180",16.3122192382813
"1990","50kmE425N180",16.1203984578451
"1990","50kmE480N180",17.6616963704427
"1990","50kmE485N180",12.2010869344076
"1990","50kmE490N180",16.2836725870769
"1990","50kmE265N185",16.5514872233073
"1990","50kmE270N185",16.7048202514649
"1990","50kmE275N185",16.883935546875
"1990","50kmE280N185",16.9557637532552
"1990","50kmE285N185",16.3978490193685
"1990","50kmE290N185",16.576676940918
"1990","50kmE295N185",16.4686396280925
"1990","50kmE300N185",16.5430669148763
"1990","50kmE305N185",15.7740264892578
"1990","50kmE310N185",15.6679575602214
"1990","50kmE315N185",15.3460530598958
"1990","50kmE320N185",14.6158208211263
"1990","50kmE325N185",14.7031036376953
"1990","50kmE330N185",14.7994298299154
"1990","50kmE335N185",14.7925811767578
"1990","50kmE340N185",17.8642237345378
"1990","50kmE365N185",18.0299901326497
"1990","50kmE370N185",17.6467885335286
"1990","50kmE375N185",18.2913274129232
"1990","50kmE380N185",18.2171493530274
"1990","50kmE415N185",17.2253026326497
"1990","50kmE420N185",14.8563095092774
"1990","50kmE425N185",13.5460220336914
"1990","50kmE480N185",14.7587422688802
"1990","50kmE485N185",15.8196706136068
"1990","50kmE490N185",18.0628067016602
"1990","50kmE500N185",18.0767074584961
"1990","50kmE260N190",16.7574935913086
"1990","50kmE265N190",16.6406773885091
"1990","50kmE270N190",16.5446767171224
"1990","50kmE275N190",16.4592910766602
"1990","50kmE280N190",16.6504633585612
"1990","50kmE285N190",17.2651967366536
"1990","50kmE290N190",16.8667770385742
"1990","50kmE295N190",16.8553024291992
"1990","50kmE300N190",16.5088617960612
"1990","50kmE305N190",15.1606638590495
"1990","50kmE310N190",14.4256251017253
"1990","50kmE315N190",15.4469416300456
"1990","50kmE320N190",14.6979970296224
"1990","50kmE325N190",13.687272644043
"1990","50kmE330N190",13.1000737508138
"1990","50kmE335N190",13.0645563761394
"1990","50kmE340N190",15.2330337524414
"1990","50kmE345N190",17.7313959757487
"1990","50kmE370N190",18.2455917358399
"1990","50kmE375N190",18.1493570963542
"1990","50kmE380N190",18.0544881184896
"1990","50kmE415N190",16.8583160400391
"1990","50kmE420N190",13.9529179890951
"1990","50kmE425N190",14.6304641723633
"1990","50kmE430N190",17.4147099812826
"1990","50kmE470N190",17.7663487752279
"1990","50kmE475N190",13.932878112793
"1990","50kmE480N190",11.9042246500651
"1990","50kmE485N190",16.0561818440755
"1990","50kmE490N190",17.7614278157552
"1990","50kmE495N190",17.8932306925456
"1990","50kmE500N190",17.7161066691081
"1990","50kmE260N195",16.4563919067383
"1990","50kmE265N195",16.15908203125
"1990","50kmE270N195",16.6638453165691
"1990","50kmE275N195",16.4957901000977
"1990","50kmE280N195",15.9808466593425
"1990","50kmE285N195",16.6089340209961
"1990","50kmE290N195",16.6413513183594
"1990","50kmE295N195",15.8646102905274
"1990","50kmE300N195",15.5927088419597
"1990","50kmE305N195",15.1375239054362
"1990","50kmE310N195",15.4023452758789
"1990","50kmE315N195",15.3093658447266
"1990","50kmE320N195",14.3150472005208
"1990","50kmE325N195",12.7660893758138
"1990","50kmE330N195",10.3372105916341
"1990","50kmE335N195",11.2732584635417
"1990","50kmE340N195",10.6127868652344
"1990","50kmE345N195",14.6642674763997
"1990","50kmE350N195",17.6362319946289
"1990","50kmE415N195",17.4696263631185
"1990","50kmE420N195",15.385270690918
"1990","50kmE425N195",15.5381281534831
"1990","50kmE430N195",17.2628494262696
"1990","50kmE460N195",17.8154769897461
"1990","50kmE465N195",17.0887313842774
"1990","50kmE470N195",14.7985829671224
"1990","50kmE475N195",12.8536824544271
"1990","50kmE480N195",12.8778778076172
"1990","50kmE485N195",15.3443567911784
"1990","50kmE490N195",16.3950032552083
"1990","50kmE495N195",17.3344690958659
"1990","50kmE500N195",17.930067952474
"1990","50kmE265N200",16.2520233154297
"1990","50kmE270N200",15.6951716105144
"1990","50kmE275N200",15.7293029785156
"1990","50kmE280N200",16.1842997233073
"1990","50kmE285N200",16.5485321044922
"1990","50kmE290N200",16.5912109375
"1990","50kmE295N200",15.131728108724
"1990","50kmE300N200",13.8796986897786
"1990","50kmE305N200",14.3273457845052
"1990","50kmE310N200",14.9785502115886
"1990","50kmE315N200",15.0225794474284
"1990","50kmE320N200",13.9053512573242
"1990","50kmE325N200",12.6958633422852
"1990","50kmE330N200",10.1162760416667
"1990","50kmE335N200",11.2599222819011
"1990","50kmE340N200",11.6766957600911
"1990","50kmE345N200",13.6376536051433
"1990","50kmE350N200",15.7640701293946
"1990","50kmE355N200",17.1606129964193
"1990","50kmE360N200",17.3592213948568
"1990","50kmE415N200",17.6920689900716
"1990","50kmE420N200",17.163949584961
"1990","50kmE425N200",17.0537353515625
"1990","50kmE450N200",17.6960845947266
"1990","50kmE455N200",16.8053375244141
"1990","50kmE460N200",15.6707702636719
"1990","50kmE465N200",14.2473007202149
"1990","50kmE470N200",13.3940928141276
"1990","50kmE475N200",14.1209732055664
"1990","50kmE480N200",15.7564153035482
"1990","50kmE485N200",16.0578959147136
"1990","50kmE490N200",17.1054651896159
"1990","50kmE495N200",17.4916829427083
"1990","50kmE265N205",16.259299214681
"1990","50kmE270N205",15.6887756347656
"1990","50kmE275N205",14.6377400716146
"1990","50kmE280N205",13.6285059611003
"1990","50kmE285N205",14.115739440918
"1990","50kmE290N205",13.7053263346355
"1990","50kmE295N205",12.7802673339844
"1990","50kmE300N205",11.2939722696941
"1990","50kmE305N205",11.4239466349284
"1990","50kmE310N205",11.4425496419271
"1990","50kmE315N205",12.2387710571289
"1990","50kmE320N205",12.8805480957031
"1990","50kmE325N205",11.9367207845052
"1990","50kmE330N205",12.0211400349935
"1990","50kmE335N205",12.357682800293
"1990","50kmE340N205",14.8372589111328
"1990","50kmE345N205",16.3170639038086
"1990","50kmE350N205",15.6328623453776
"1990","50kmE355N205",14.1332870483399
"1990","50kmE360N205",14.4611450195313
"1990","50kmE365N205",15.7511510213216
"1990","50kmE370N205",16.7172409057617
"1990","50kmE420N205",14.8805608113607
"1990","50kmE425N205",15.6068868001302
"1990","50kmE445N205",17.3636235555013
"1990","50kmE450N205",16.2326522827149
"1990","50kmE455N205",12.9826980590821
"1990","50kmE460N205",10.8159245808919
"1990","50kmE465N205",10.5006220499675
"1990","50kmE470N205",13.6278778076172
"1990","50kmE475N205",15.9256581624349
"1990","50kmE480N205",16.355106608073
"1990","50kmE270N210",15.9163477579753
"1990","50kmE275N210",15.1746409098308
"1990","50kmE280N210",13.9508326212566
"1990","50kmE285N210",13.4272552490235
"1990","50kmE290N210",13.4709818522136
"1990","50kmE295N210",12.7719462076823
"1990","50kmE300N210",12.8257766723633
"1990","50kmE305N210",13.3332000732422
"1990","50kmE310N210",13.120751953125
"1990","50kmE315N210",11.5151789347331
"1990","50kmE320N210",11.2727600097656
"1990","50kmE325N210",11.9648503621419
"1990","50kmE330N210",12.0584732055664
"1990","50kmE335N210",14.6622431437175
"1990","50kmE340N210",15.6437749226888
"1990","50kmE345N210",15.3997487386068
"1990","50kmE350N210",15.1502700805664
"1990","50kmE355N210",14.1074005126953
"1990","50kmE360N210",12.6597305297852
"1990","50kmE365N210",11.9656667073568
"1990","50kmE370N210",14.7108525594076
"1990","50kmE375N210",16.5208679199219
"1990","50kmE420N210",11.9303909301758
"1990","50kmE425N210",14.5276250203451
"1990","50kmE440N210",17.1862325032552
"1990","50kmE445N210",15.5665705362956
"1990","50kmE450N210",14.419585164388
"1990","50kmE455N210",10.9407414754232
"1990","50kmE460N210",10.2390736897786
"1990","50kmE465N210",12.5554519653321
"1990","50kmE470N210",16.2345901489258
"1990","50kmE475N210",17.0494323730469
"1990","50kmE480N210",17.0156010945638
"1990","50kmE270N215",15.8544555664063
"1990","50kmE275N215",15.2373519897461
"1990","50kmE280N215",13.0432398478191
"1990","50kmE285N215",13.8912190755208
"1990","50kmE290N215",13.8744878133138
"1990","50kmE295N215",13.0928588867188
"1990","50kmE300N215",13.2817957560222
"1990","50kmE305N215",13.2985651652019
"1990","50kmE310N215",12.9817520141602
"1990","50kmE315N215",12.7134516398112
"1990","50kmE320N215",11.5708328247071
"1990","50kmE325N215",9.89578653971358
"1990","50kmE330N215",11.6411097208659
"1990","50kmE335N215",14.977202351888
"1990","50kmE340N215",14.084868367513
"1990","50kmE345N215",12.594633992513
"1990","50kmE350N215",12.0465967814128
"1990","50kmE355N215",9.52569478352865
"1990","50kmE360N215",7.27478942871096
"1990","50kmE365N215",7.42783253987631
"1990","50kmE370N215",13.2998443603516
"1990","50kmE375N215",16.1818379720052
"1990","50kmE420N215",16.0977671305339
"1990","50kmE425N215",15.7130091349284
"1990","50kmE430N215",17.0654083251953
"1990","50kmE435N215",16.9280512491862
"1990","50kmE440N215",15.3018508911133
"1990","50kmE445N215",13.5052429199219
"1990","50kmE450N215",13.5564412434896
"1990","50kmE455N215",9.68084360758468
"1990","50kmE460N215",11.6737889607747
"1990","50kmE465N215",16.2752395629883
"1990","50kmE275N220",15.5261576334636
"1990","50kmE280N220",13.3002258300781
"1990","50kmE285N220",13.1398178100586
"1990","50kmE290N220",12.9472086588542
"1990","50kmE295N220",12.422733561198
"1990","50kmE300N220",13.0290720621745
"1990","50kmE305N220",12.9699391682943
"1990","50kmE310N220",12.5398880004883
"1990","50kmE315N220",11.9666000366211
"1990","50kmE320N220",10.0635060628255
"1990","50kmE325N220",11.1052439371745
"1990","50kmE330N220",13.3756958007813
"1990","50kmE335N220",13.5541803995769
"1990","50kmE340N220",11.4441772460938
"1990","50kmE345N220",7.4720169067383
"1990","50kmE350N220",5.60387827555343
"1990","50kmE355N220",5.50348815917971
"1990","50kmE360N220",7.06504465738936
"1990","50kmE365N220",9.63704579671224
"1990","50kmE370N220",14.1599772135417
"1990","50kmE375N220",16.1102971394857
"1990","50kmE390N220",16.1370000203451
"1990","50kmE395N220",15.8376124064128
"1990","50kmE400N220",16.3136205037435
"1990","50kmE405N220",16.8981109619141
"1990","50kmE425N220",16.8810160319011
"1990","50kmE435N220",15.3429911295573
"1990","50kmE440N220",13.7530303955078
"1990","50kmE445N220",13.3573928833008
"1990","50kmE450N220",13.3404251098633
"1990","50kmE455N220",11.3008107503255
"1990","50kmE460N220",15.0453506469727
"1990","50kmE275N225",14.7855926513672
"1990","50kmE280N225",12.3685038248698
"1990","50kmE285N225",11.8125320434571
"1990","50kmE290N225",10.0451649983724
"1990","50kmE295N225",10.0976374308269
"1990","50kmE300N225",12.2162999471029
"1990","50kmE305N225",12.06337890625
"1990","50kmE310N225",11.25855662028
"1990","50kmE315N225",10.8839711507161
"1990","50kmE320N225",11.1733083089193
"1990","50kmE325N225",11.82154490153
"1990","50kmE330N225",11.4113098144531
"1990","50kmE335N225",11.5841181437175
"1990","50kmE340N225",10.1267842610677
"1990","50kmE345N225",9.92497660319015
"1990","50kmE350N225",11.1454432169597
"1990","50kmE355N225",12.8679392496745
"1990","50kmE360N225",13.4756256103516
"1990","50kmE365N225",13.3069829305013
"1990","50kmE370N225",13.4419825236003
"1990","50kmE375N225",15.2017227172852
"1990","50kmE380N225",15.7399485270183
"1990","50kmE385N225",15.8784678141276
"1990","50kmE390N225",15.4580907185872
"1990","50kmE395N225",13.3972310384115
"1990","50kmE400N225",13.4828938802083
"1990","50kmE405N225",15.1277353922526
"1990","50kmE410N225",16.7644363403321
"1990","50kmE430N225",16.5022242228191
"1990","50kmE435N225",14.1873107910156
"1990","50kmE440N225",13.034804280599
"1990","50kmE445N225",11.7623026529948
"1990","50kmE450N225",12.1659459431966
"1990","50kmE455N225",14.6082244873047
"1990","50kmE460N225",16.1184961954753
"1990","50kmE275N230",14.9945922851563
"1990","50kmE280N230",13.0656422932943
"1990","50kmE285N230",12.653955078125
"1990","50kmE290N230",11.3947794596355
"1990","50kmE295N230",10.5087956746419
"1990","50kmE300N230",9.20243733723959
"1990","50kmE305N230",9.02534383138021
"1990","50kmE310N230",8.50599314371749
"1990","50kmE315N230",10.7170399983724
"1990","50kmE320N230",11.8968139648438
"1990","50kmE325N230",13.5469706217448
"1990","50kmE330N230",14.2306457519531
"1990","50kmE335N230",14.3220815022786
"1990","50kmE340N230",14.3291819254558
"1990","50kmE345N230",14.0752426147461
"1990","50kmE350N230",13.9216222127279
"1990","50kmE355N230",14.0017868041992
"1990","50kmE360N230",14.1450057983399
"1990","50kmE365N230",13.7153996785482
"1990","50kmE370N230",11.2855392456055
"1990","50kmE375N230",11.6954106648763
"1990","50kmE380N230",13.934721883138
"1990","50kmE385N230",15.2130142211914
"1990","50kmE390N230",14.2917572021485
"1990","50kmE395N230",11.5029922485352
"1990","50kmE400N230",9.25196228027346
"1990","50kmE405N230",7.75279388427737
"1990","50kmE410N230",8.55150502522787
"1990","50kmE415N230",14.5018071492513
"1990","50kmE425N230",16.3683207194011
"1990","50kmE430N230",14.2627095540365
"1990","50kmE435N230",10.9651301066081
"1990","50kmE440N230",11.8475128173828
"1990","50kmE445N230",12.0868799845378
"1990","50kmE450N230",14.5991022745769
"1990","50kmE455N230",16.0731623331706
"1990","50kmE275N235",14.8916920979818
"1990","50kmE280N235",13.4511072794597
"1990","50kmE285N235",12.3222290039063
"1990","50kmE290N235",11.9434397379558
"1990","50kmE295N235",10.3128016153972
"1990","50kmE300N235",10.8084630330404
"1990","50kmE305N235",12.3789967854818
"1990","50kmE310N235",13.5405237833659
"1990","50kmE315N235",15.1831400553386
"1990","50kmE320N235",15.4109664916992
"1990","50kmE325N235",15.5082310994466
"1990","50kmE335N235",15.5390691121419
"1990","50kmE340N235",14.8493718465169
"1990","50kmE345N235",14.3789764404297
"1990","50kmE350N235",14.1288823445638
"1990","50kmE355N235",14.1916824340821
"1990","50kmE360N235",13.9800608317058
"1990","50kmE365N235",12.8964553833008
"1990","50kmE370N235",11.0274520874024
"1990","50kmE375N235",10.0132868448894
"1990","50kmE380N235",10.4409601847331
"1990","50kmE385N235",14.19619140625
"1990","50kmE390N235",12.8088394165039
"1990","50kmE395N235",9.28202209472659
"1990","50kmE400N235",6.55920054117843
"1990","50kmE405N235",2.27306772867843
"1990","50kmE410N235",10.7208089192708
"1990","50kmE415N235",11.7886901855469
"1990","50kmE420N235",13.3245534261068
"1990","50kmE425N235",10.9533604939779
"1990","50kmE430N235",10.5487457275391
"1990","50kmE435N235",12.1192464192708
"1990","50kmE440N235",13.8612762451172
"1990","50kmE445N235",14.8300211588542
"1990","50kmE450N235",15.6119043986003
"1990","50kmE275N240",14.6776519775391
"1990","50kmE280N240",14.0833246866862
"1990","50kmE285N240",13.2808013916016
"1990","50kmE290N240",13.0339090983073
"1990","50kmE295N240",13.9859074910482
"1990","50kmE300N240",14.6648523966472
"1990","50kmE305N240",15.2384455362956
"1990","50kmE340N240",14.9928146362305
"1990","50kmE345N240",14.2574172973633
"1990","50kmE350N240",14.0975789388021
"1990","50kmE355N240",14.0333470662435
"1990","50kmE360N240",13.3535705566406
"1990","50kmE365N240",12.450336710612
"1990","50kmE370N240",11.0622395833333
"1990","50kmE375N240",8.44608713785811
"1990","50kmE380N240",7.94820048014327
"1990","50kmE385N240",10.3574971516927
"1990","50kmE390N240",12.12183787028
"1990","50kmE395N240",7.49344278971358
"1990","50kmE400N240",1.57559865315756
"1990","50kmE405N240",2.38603363037112
"1990","50kmE410N240",12.0680557250977
"1990","50kmE415N240",12.7584014892578
"1990","50kmE420N240",13.4282521565755
"1990","50kmE425N240",12.4301493326823
"1990","50kmE430N240",13.7348368326823
"1990","50kmE435N240",14.1030517578125
"1990","50kmE440N240",14.3340901692708
"1990","50kmE445N240",14.6274327596029
"1990","50kmE450N240",15.5212977091472
"1990","50kmE285N245",15.0023590087891
"1990","50kmE290N245",15.0841435750326
"1990","50kmE340N245",14.9123194376628
"1990","50kmE345N245",14.2874287923177
"1990","50kmE350N245",14.0897893269857
"1990","50kmE355N245",13.6957946777344
"1990","50kmE360N245",13.2353225708008
"1990","50kmE365N245",12.1285568237305
"1990","50kmE370N245",9.59938201904299
"1990","50kmE375N245",8.38525797526046
"1990","50kmE380N245",9.54115956624349
"1990","50kmE385N245",9.45888417561849
"1990","50kmE390N245",11.9838195800781
"1990","50kmE395N245",9.83630777994796
"1990","50kmE400N245",4.38514099121096
"1990","50kmE405N245",-0.0653620402018191
"1990","50kmE410N245",6.61569112141927
"1990","50kmE415N245",12.8179107666016
"1990","50kmE420N245",13.4641510009766
"1990","50kmE425N245",13.431787109375
"1990","50kmE430N245",13.460466003418
"1990","50kmE435N245",13.859017944336
"1990","50kmE440N245",13.3574361165365
"1990","50kmE445N245",13.8625757853191
"1990","50kmE450N245",14.9428853352865
"1990","50kmE460N245",13.167253112793
"1990","50kmE465N245",11.5587326049805
"1990","50kmE470N245",9.81746826171877
"1990","50kmE340N250",14.7352030436198
"1990","50kmE345N250",14.2943689982097
"1990","50kmE350N250",13.6541203816732
"1990","50kmE355N250",13.1741017659505
"1990","50kmE360N250",12.299816385905
"1990","50kmE365N250",10.9563842773438
"1990","50kmE370N250",9.6441589355469
"1990","50kmE375N250",9.19915415445968
"1990","50kmE380N250",9.52705790201827
"1990","50kmE385N250",10.9426310221355
"1990","50kmE390N250",12.1142110188802
"1990","50kmE395N250",11.3055257161458
"1990","50kmE400N250",7.94309895833334
"1990","50kmE405N250",0.935461934407556
"1990","50kmE410N250",0.631750996907556
"1990","50kmE415N250",5.39992167154952
"1990","50kmE420N250",11.9104349772136
"1990","50kmE425N250",10.0604314168294
"1990","50kmE430N250",7.31551005045577
"1990","50kmE435N250",8.10584665934249
"1990","50kmE440N250",8.6197499593099
"1990","50kmE445N250",11.5569676717122
"1990","50kmE450N250",13.3819519042969
"1990","50kmE455N250",14.1377782185872
"1990","50kmE460N250",11.3140274047852
"1990","50kmE465N250",9.12520751953127
"1990","50kmE470N250",10.5093602498372
"1990","50kmE475N250",11.7621831258138
"1990","50kmE340N255",14.4573582967122
"1990","50kmE345N255",13.9872960408529
"1990","50kmE350N255",13.4961893717448
"1990","50kmE355N255",12.9794530232747
"1990","50kmE360N255",12.090598042806
"1990","50kmE365N255",11.0317220052083
"1990","50kmE370N255",10.4897527058919
"1990","50kmE375N255",10.6668182373047
"1990","50kmE380N255",11.0863662719727
"1990","50kmE385N255",11.1347569783529
"1990","50kmE390N255",12.0670079549154
"1990","50kmE395N255",10.5971720377605
"1990","50kmE400N255",9.67118225097659
"1990","50kmE405N255",5.71274210611983
"1990","50kmE410N255",0.888032531738304
"1990","50kmE415N255",0.67627868652346
"1990","50kmE420N255",4.9216018676758
"1990","50kmE425N255",3.25103658040365
"1990","50kmE430N255",1.01767374674483
"1990","50kmE435N255",0.334260559082054
"1990","50kmE440N255",6.45464477539065
"1990","50kmE445N255",4.61625315348311
"1990","50kmE450N255",7.4249257405599
"1990","50kmE455N255",9.59768066406252
"1990","50kmE460N255",7.66705729166671
"1990","50kmE465N255",9.23757578531905
"1990","50kmE470N255",10.2577301025391
"1990","50kmE475N255",11.0920120239258
"1990","50kmE340N260",14.1980606079102
"1990","50kmE345N260",13.7196060180664
"1990","50kmE350N260",13.1015614827474
"1990","50kmE355N260",12.7718139648438
"1990","50kmE360N260",12.6692291259766
"1990","50kmE365N260",12.0348119099935
"1990","50kmE370N260",11.7543375651042
"1990","50kmE375N260",11.8527669270833
"1990","50kmE380N260",12.0784495035808
"1990","50kmE385N260",11.6593897501628
"1990","50kmE390N260",12.0048131306966
"1990","50kmE395N260",11.5750569661458
"1990","50kmE400N260",8.49549509684249
"1990","50kmE405N260",9.6633188883464
"1990","50kmE410N260",6.29189198811849
"1990","50kmE415N260",2.62995300292971
"1990","50kmE420N260",0.519680277506552
"1990","50kmE425N260",1.64474385579427
"1990","50kmE430N260",-1.24416198730466
"1990","50kmE435N260",-0.864419047037757
"1990","50kmE440N260",3.27528533935549
"1990","50kmE445N260",1.44361775716146
"1990","50kmE450N260",2.21266581217452
"1990","50kmE455N260",4.7271438598633
"1990","50kmE460N260",6.45764312744143
"1990","50kmE465N260",7.9270950317383
"1990","50kmE470N260",8.38227996826174
"1990","50kmE475N260",10.929953511556
"1990","50kmE480N260",11.3541198730469
"1990","50kmE340N265",13.6390625
"1990","50kmE345N265",12.9565877278646
"1990","50kmE350N265",12.3822774251302
"1990","50kmE355N265",12.7172409057617
"1990","50kmE360N265",12.8261784871419
"1990","50kmE365N265",12.7087239583333
"1990","50kmE370N265",12.4957722981771
"1990","50kmE375N265",12.1706431070964
"1990","50kmE380N265",11.8154210408529
"1990","50kmE385N265",10.5934539794922
"1990","50kmE390N265",11.0803314208985
"1990","50kmE395N265",11.8854665120443
"1990","50kmE400N265",10.5187291463216
"1990","50kmE405N265",8.53947347005209
"1990","50kmE410N265",9.24938608805343
"1990","50kmE415N265",9.4156153361003
"1990","50kmE420N265",8.08786671956381
"1990","50kmE425N265",5.79096374511721
"1990","50kmE430N265",2.03704732259115
"1990","50kmE435N265",1.17396697998049
"1990","50kmE440N265",1.42496134440108
"1990","50kmE445N265",0.496827697753929
"1990","50kmE450N265",0.701918538411462
"1990","50kmE455N265",1.48160959879561
"1990","50kmE460N265",2.45090382893881
"1990","50kmE465N265",5.09083709716799
"1990","50kmE470N265",8.08058827718099
"1990","50kmE475N265",9.87160898844405
"1990","50kmE480N265",10.7953709920247
"1990","50kmE340N270",13.1971018473308
"1990","50kmE345N270",12.5714686075847
"1990","50kmE350N270",12.4761062622071
"1990","50kmE355N270",12.803125
"1990","50kmE360N270",12.7042251586914
"1990","50kmE365N270",12.666645304362
"1990","50kmE370N270",12.4558858235677
"1990","50kmE375N270",11.8020950317383
"1990","50kmE380N270",11.5023310343425
"1990","50kmE385N270",10.9475646972656
"1990","50kmE390N270",10.3677256266276
"1990","50kmE395N270",11.1694274902344
"1990","50kmE400N270",11.2177622477214
"1990","50kmE405N270",10.4916956583659
"1990","50kmE410N270",10.5238052368164
"1990","50kmE415N270",9.1921274820964
"1990","50kmE420N270",9.8367909749349
"1990","50kmE425N270",9.87220662434896
"1990","50kmE430N270",7.50130615234377
"1990","50kmE435N270",5.79124094645186
"1990","50kmE440N270",5.81985880533858
"1990","50kmE445N270",5.89483540852865
"1990","50kmE450N270",4.91924947102865
"1990","50kmE455N270",4.54437662760421
"1990","50kmE460N270",3.88367614746096
"1990","50kmE465N270",4.22062072753909
"1990","50kmE470N270",5.59681599934896
"1990","50kmE475N270",7.81129099527999
"1990","50kmE480N270",10.6101013183594
"1990","50kmE335N275",13.3638651529948
"1990","50kmE340N275",12.7947453816732
"1990","50kmE345N275",12.5079081217448
"1990","50kmE350N275",12.5626922607422
"1990","50kmE355N275",12.4846893310547
"1990","50kmE360N275",12.1859959920247
"1990","50kmE365N275",12.2716181437175
"1990","50kmE370N275",12.2678263346355
"1990","50kmE375N275",12.0338048299154
"1990","50kmE380N275",11.6257898966472
"1990","50kmE385N275",11.404557800293
"1990","50kmE390N275",10.8719828287761
"1990","50kmE395N275",10.3216542561849
"1990","50kmE400N275",10.4796869913737
"1990","50kmE405N275",9.14125976562502
"1990","50kmE410N275",10.4832219441732
"1990","50kmE415N275",8.96990610758468
"1990","50kmE420N275",8.17739257812502
"1990","50kmE425N275",8.59591573079427
